URL,companysector,companyname,companycode
https://www.moneycontrol.com/india/stockpricequote/cementmini/indoamericancementcorporation/IAC01,cementmini,indoamericancementcorporation,IAC01
https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/indoamericanoptics/IAO,glassglassproducts,indoamericanoptics,IAO
https://www.moneycontrol.com/india/stockpricequote/chemicals/indoamines/IA,chemicals,indoamines,IA
https://www.moneycontrol.com/india/stockpricequote/aquaculture/indoaquatics/IA01,aquaculture,indoaquatics,IA01
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/indoasianfinance/IAF01,financeleasinghirepurchase,indoasianfinance,IAF01
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/indobiotechfoods/IBF,foodprocessing,indobiotechfoods,IBF
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indobonitomultinational/IBM01,miscellaneous,indobonitomultinational,IBM01
https://www.moneycontrol.com/india/stockpricequote/chemicals/indoboraxchemicals/IBC,chemicals,indoboraxchemicals,IBC
https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/indoboschgemsjewellery/IBG,diamondcuttingjewellerypreciousmetals,indoboschgemsjewellery,IBG
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indobritainagrofarms/IBA,miscellaneous,indobritainagrofarms,IBA
https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/indocotspin/IC9,textilesspinningcottonblended,indocotspin,IC9
https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/indocountindustries/ICI07,textilesspinningcottonblended,indocountindustries,ICI07
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/indocreditcapital/ICC03,financeleasinghirepurchase,indocreditcapital,ICC03
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/indodutchproteins/IDP,foodprocessing,indodutchproteins,IDP
https://www.moneycontrol.com/india/stockpricequote/chemicals/indoeuroindchem/RP15,chemicals,indoeuroindchem,RP15
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/indoflogates/IF03,constructioncontractingcivil,indoflogates,IF03
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indofrenchbiotechenterprises/IFB05,miscellaneous,indofrenchbiotechenterprises,IFB05
https://www.moneycontrol.com/india/stockpricequote/trading/indogermaproducts/IGP01,trading,indogermaproducts,IGP01
https://www.moneycontrol.com/india/stockpricequote/fertilisers/indogulffertilizers/IGF02,fertilisers,indogulffertilizers,IGF02
https://www.moneycontrol.com/india/stockpricequote/chemicals/indogulfindustries/IGI,chemicals,indogulfindustries,IGI
https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/indojapanphotofilmcompany/IJP,consumergoodselectronic,indojapanphotofilmcompany,IJP
https://www.moneycontrol.com/india/stockpricequote/leatherproducts/indokoreaexports/IKE,leatherproducts,indokoreaexports,IKE
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/indopacificprojects/IPS,computerssoftwaremediumsmall,indopacificprojects,IPS
https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/indopowercables/IPC02,cablespowerothers,indopowercables,IPC02
https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/indoramasyntheticsindia/IRS,textilesspinningsyntheticblended,indoramasyntheticsindia,IRS
https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/indoramatextiles/IRT,textilesspinningsyntheticblended,indoramatextiles,IRT
https://www.moneycontrol.com/india/stockpricequote/leatherproducts/indoswissexports/ISE,leatherproducts,indoswissexports,ISE
https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/indotechtransformers/ITT02,powertransmissionequipment,indotechtransformers,ITT02
https://www.moneycontrol.com/india/stockpricequote/financegeneral/indothaisecurities/ITS,financegeneral,indothaisecurities,ITS
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indousbiotech/IUB,miscellaneous,indousbiotech,IUB
https://www.moneycontrol.com/india/stockpricequote/chemicals/indovanillonchemicals/IVC,chemicals,indovanillonchemicals,IVC
https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/indoasianprojects/IAP01,constructioncontractinghousing,indoasianprojects,IAP01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/indocitytradesfinance/ICT,computerssoftwaremediumsmall,indocitytradesfinance,ICT
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indoglobalenterprises/IGE,miscellaneous,indoglobalenterprises,IGE
https://www.moneycontrol.com/india/stockpricequote/electricals/indomaxwell/IML01,electricals,indomaxwell,IML01
https://www.moneycontrol.com/india/stockpricequote/drycells/indonational/NBC,drycells,indonational,NBC
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/indocoremedies/IR05,pharmaceuticals,indocoremedies,IR05
https://www.moneycontrol.com/india/stockpricequote/dyespigments/indokem/I08,dyespigments,indokem,I08
https://www.moneycontrol.com/india/stockpricequote/indongtea/indongteacompany/ITC02,indongtea,indongteacompany,ITC02
https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/indorewirecompany/IWC,steelmediumsmall,indorewirecompany,IWC
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indosolar/I03,miscellaneous,indosolar,I03
https://www.moneycontrol.com/india/stockpricequote/financegeneral/indostarcapitalfinance/ICF,financegeneral,indostarcapitalfinance,ICF
https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/indowindenergy/IE08,powergenerationdistribution,indowindenergy,IE08
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indraindustries/II18,miscellaneous,indraindustries,II18
https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/indraprasthamedicalcorporation/IMC03,hospitalsmedicalservices,indraprasthamedicalcorporation,IMC03
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indrayanibiotech/IB01,miscellaneous,indrayanibiotech,IB01
https://www.moneycontrol.com/india/stockpricequote/miningminerals/indsilhydropowermanganese/IHP02,miningminerals,indsilhydropowermanganese,IHP02
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/indsoya/I14,financeinvestments,indsoya,I14
https://www.moneycontrol.com/india/stockpricequote/chemicals/indunissanoxochemicalindustries/INO,chemicals,indunissanoxochemicalindustries,INO
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/induconindia/II11,miscellaneous,induconindia,II11
https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/inductosteel/IS07,steelmediumsmall,inductosteel,IS07
https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/indusfila/IF08,textilesprocessing,indusfila,IF08
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/indusfinance/SF21,financeleasinghirepurchase,indusfinance,SF21
https://www.moneycontrol.com/india/stockpricequote/aquaculture/indusfoods/IF04,aquaculture,indusfoods,IF04
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/indusnetworks/IN02,computerssoftwaremediumsmall,indusnetworks,IN02
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/industowers/BI14,telecommunicationsequipment,industowers,BI14
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/indusindbank/IIB,banksprivatesector,indusindbank,IIB
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/indusminfoods/IF05,foodprocessing,indusminfoods,IF05
https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/industrialcablesindia/ICI05,cablespowerothers,industrialcablesindia,ICI05
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/industrialinvestmenttrust/IIT01,financeinvestments,industrialinvestmenttrust,IIT01
https://www.moneycontrol.com/india/stockpricequote/chemicals/industrialoxygencompany/IOC01,chemicals,industrialoxygencompany,IOC01
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/industrialprogressiveindia/IPI01,foodprocessing,industrialprogressiveindia,IPI01
https://www.moneycontrol.com/india/stockpricequote/petrochemicals/ineosstyrolutionindia/INE01,petrochemicals,ineosstyrolutionindia,INE01
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/inertiasteel/IS12,miscellaneous,inertiasteel,IS12
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infarindia/II10,miscellaneous,infarindia,II10
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infibeamavenues/IIL03,miscellaneous,infibeamavenues,IIL03
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infinitecomputersolutionsindia/ICS01,computerssoftware,infinitecomputersolutionsindia,ICS01
https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/inflameapplianceslimited/INFLA54108,consumergoodselectronic,inflameapplianceslimited,INFLA54108
https://www.moneycontrol.com/india/stockpricequote/diversified/inflameappliancesltd/IAL01,diversified,inflameappliancesltd,IAL01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/infodrivesoftware/IDS01,computerssoftwaremediumsmall,infodrivesoftware,IDS01
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infoedgeindia/IEI01,miscellaneous,infoedgeindia,IEI01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/infobeanstechnologies/IT05,computerssoftwaremediumsmall,infobeanstechnologies,IT05
https://www.moneycontrol.com/india/stockpricequote/printingstationery/infomediapress/I13,printingstationery,infomediapress,I13
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/informationtechnology/IT01,computerssoftwaremediumsmall,informationtechnology,IT01
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,computerssoftware,infosys,IT
https://www.moneycontrol.com/india/stockpricequote/plastics/infraindustries/II03,plastics,infraindustries,II03
https://www.moneycontrol.com/india/stockpricequote/infrabees/nipponindiaetfniftyinfrastructurebees/IBE,infrabees,nipponindiaetfniftyinfrastructurebees,IBE
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/infraquestinternational/CHI01,computerssoftwaremediumsmall,infraquestinternational,CHI01
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infronicssystems/IS14,computerssoftware,infronicssystems,IS14
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infurniaholding/IH03,miscellaneous,infurniaholding,IH03
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/ingvysyabank/ING,banksprivatesector,ingvysyabank,ING
https://www.moneycontrol.com/india/stockpricequote/compressors/ingersollrandindia/IRI01,compressors,ingersollrandindia,IRI01
https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/inlacgranston/IG02,ceramicsgranite,inlacgranston,IG02
https://www.moneycontrol.com/india/stockpricequote/printingstationery/inlandprinters/IP03,printingstationery,inlandprinters,IP03
https://www.moneycontrol.com/india/stockpricequote/plastics/innocorp/I12,plastics,innocorp,I12
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/innovanathinklabs/IT06,computerssoftware,innovanathinklabs,IT06
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/innovassynthinvestments/II17,financeinvestments,innovassynthinvestments,II17
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/innovationsoftwareexports/ISE01,computerssoftwaremediumsmall,innovationsoftwareexports,ISE01
https://www.moneycontrol.com/india/stockpricequote/aquaculture/innovativefoods/IM02,aquaculture,innovativefoods,IM02
https://www.moneycontrol.com/india/stockpricequote/innovativeidea/innovativeidealsservicesindia/IIS,innovativeidea,innovativeidealsservicesindia,IIS
https://www.moneycontrol.com/india/stockpricequote/printingstationery/innovativeprintforms/IPF,printingstationery,innovativeprintforms,IPF
https://www.moneycontrol.com/india/stockpricequote/plastics/innovativetechpack/ITP,plastics,innovativetechpack,ITP
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/innovativetyrestubes/ITT01,miscellaneous,innovativetyrestubes,ITT01
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/innovatorsfacadesystems/IFS02,constructioncontractingcivil,innovatorsfacadesystems,IFS02
https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/innoventiveindustries/II02,steeltubespipes,innoventiveindustries,II02
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kaytontradefinance/KTF,financeinvestments,kaytontradefinance,KTF
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/innovisionecommerce/IC07,financeinvestments,innovisionecommerce,IC07
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/inoxleasingfinance/ILF01,financeleasinghirepurchase,inoxleasingfinance,ILF01
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/inoxleisure/INO01,mediaentertainment,inoxleisure,INO01
https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/inoxwind/IW,powergenerationdistribution,inoxwind,IW
https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/inoxwindenergy/IWE,powergenerationdistribution,inoxwindenergy,IWE
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/inoxgreenenergyservices/IGE01,miscellaneous,inoxgreenenergyservices,IGE01
https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/insecticidesindia/II16,pesticidesagrochemicals,insecticidesindia,II16
https://www.moneycontrol.com/india/stockpricequote/chemicals/insilco/I04,chemicals,insilco,I04
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/insolationenergy/IE09,miscellaneous,insolationenergy,IE09
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/inspirisyssolutions/AF29,computerssoftwaremediumsmall,inspirisyssolutions,AF29
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/instafinance/SDF,financeinvestments,instafinance,SDF
https://www.moneycontrol.com/india/stockpricequote/intconstructio/internationalconstructions/SUBCA9666,intconstructio,internationalconstructions,SUBCA9666
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/inteccapital/IS05,financeleasinghirepurchase,inteccapital,IS05
https://www.moneycontrol.com/india/stockpricequote/electricals/intechinternational/II05,electricals,intechinternational,II05
https://www.moneycontrol.com/india/stockpricequote/computershardware/inteconindia/IIL01,computershardware,inteconindia,IIL01
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/integratedfinancecompany/IFC01,financeleasinghirepurchase,integratedfinancecompany,IFC01
https://www.moneycontrol.com/india/stockpricequote/financegeneral/integratedfinancialservices/IFS,financegeneral,integratedfinancialservices,IFS
https://www.moneycontrol.com/india/stockpricequote/integproteins/integratedproteins/IP04,integproteins,integratedproteins,IP04
https://www.moneycontrol.com/india/stockpricequote/aquaculture/integratedrubianexports/IRE,aquaculture,integratedrubianexports,IRE
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/integratedhitech/IH01,computerssoftwaremediumsmall,integratedhitech,IH01
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/integracapitalmanagement/ICM,financeleasinghirepurchase,integracapitalmanagement,ICM
https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/integraengineeringindia/SE06,textilesmachinery,integraengineeringindia,SE06
https://www.moneycontrol.com/india/stockpricequote/integraessenti/integraessentia/IGT,integraessenti,integraessentia,IGT
https://www.moneycontrol.com/india/stockpricequote/electricequipment/integraindiagroupcompany/IHC01,electricequipment,integraindiagroupcompany,IHC01
https://www.moneycontrol.com/india/stockpricequote/electricequipment/integraswitchgear/ISL01,electricequipment,integraswitchgear,ISL01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/integratelecommunicationsoftware/ITS01,computerssoftwaremediumsmall,integratelecommunicationsoftware,ITS01
https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/integralknitco/IKC,textilesprocessing,integralknitco,IKC
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/integratedcapitalservices/ICS02,financeinvestments,integratedcapitalservices,ICS02
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/integrateddigitalinfoservices/IDI03,computerssoftwaremediumsmall,integrateddigitalinfoservices,IDI03
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/integratedenterprises/IE04,financeinvestments,integratedenterprises,IE04
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/integratedpersonnelservices/IPS03,miscellaneous,integratedpersonnelservices,IPS03
https://www.moneycontrol.com/india/stockpricequote/integratedtech/integratedtechnologies/IT02,integratedtech,integratedtechnologies,IT02
https://www.moneycontrol.com/india/stockpricequote/plastics/integratedthermoplastics/IT03,plastics,integratedthermoplastics,IT03
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/intellectdesignarena/IDA,computerssoftware,intellectdesignarena,IDA
https://www.moneycontrol.com/india/stockpricequote/plastics/intellivatecapitalventures/ICV,plastics,intellivatecapitalventures,ICV
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/intellvisionssoftware/IS11,computerssoftwaremediumsmall,intellvisionssoftware,IS11
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/intensetechnologies/FI17,computerssoftwaremediumsmall,intensetechnologies,FI17
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/interglobefinance/IGF01,financeinvestments,interglobefinance,IGF01
https://www.moneycontrol.com/india/stockpricequote/transportlogistics/interstateoilcarrier/ISO,transportlogistics,interstateoilcarrier,ISO
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/interactivefinancialserviceslimited/IFS06,financeinvestments,interactivefinancialserviceslimited,IFS06
https://www.moneycontrol.com/india/stockpricequote/trading/interadsexport/IEL01,trading,interadsexport,IEL01
https://www.moneycontrol.com/india/stockpricequote/trading/intercorpindustries/II09,trading,intercorpindustries,II09
https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/intercraft/I05,textilesreadymadeapparels,intercraft,I05
https://www.moneycontrol.com/india/stockpricequote/financegeneral/interfacefinancialservices/IFS01,financegeneral,interfacefinancialservices,IFS01
https://www.moneycontrol.com/india/stockpricequote/transportlogistics/interglobeaviation/IA04,transportlogistics,interglobeaviation,IA04
https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/interlinkexports/IEL,breweriesdistilleries,interlinkexports,IEL
https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/interlinkpetroleum/IP05,oildrillingandexploration,interlinkpetroleum,IP05
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/interworlddigital/ID,computerssoftwaremediumsmall,interworlddigital,ID
https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/internationalbestfoods/IB02,edibleoilssolventextraction,internationalbestfoods,IB02
https://www.moneycontrol.com/india/stockpricequote/miningminerals/internationalcatalysts/IC04,miningminerals,internationalcatalysts,IC04
https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/internationalceramics/ICL,ceramicsgranite,internationalceramics,ICL
https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/internationalcombustionindia/ICI06,engineeringheavy,internationalcombustionindia,ICI06
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/internationalconveyors/IC05,miscellaneous,internationalconveyors,IC05
https://www.moneycontrol.com/india/stockpricequote/computershardware/internationaldatamanagement/IDM,computershardware,internationaldatamanagement,IDM
https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/internationaldiamondservices/IDS02,diamondcuttingjewellerypreciousmetals,internationaldiamondservices,IDS02
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/internationalhometex/IH02,textilesgeneral,internationalhometex,IH02
https://www.moneycontrol.com/india/stockpricequote/financehousing/internationalhousingfinance/IHF,financehousing,internationalhousingfinance,IHF
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/internationalsecurities/ISL02,financeinvestments,internationalsecurities,ISL02
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/internationaltravelhouse/ITH,miscellaneous,internationaltravelhouse,ITH
https://www.moneycontrol.com/india/stockpricequote/retail/intrasofttechnologies/IT04,retail,intrasofttechnologies,IT04
https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/intron/I06,consumergoodswhitegoods,intron,I06
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/inventuregrowthsecurities/IGS,financeinvestments,inventuregrowthsecurities,IGS
https://www.moneycontrol.com/india/stockpricequote/invescogetf/invescoindiagoldexchangetradedfund/RGE,invescogetf,invescoindiagoldexchangetradedfund,RGE
https://www.moneycontrol.com/india/stockpricequote/invescoindian/invescoindianiftyexchangetradedfund/IIN,invescoindian,invescoindianiftyexchangetradedfund,IIN
https://www.moneycontrol.com/india/stockpricequote/castingsforgings/investmentprecisioncastings/IPC01,castingsforgings,investmentprecisioncastings,IPC01
https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/indianoverseasbank/IOB,bankspublicsector,indianoverseasbank,IOB
https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,refineries,indianoilcorporation,IOC
https://www.moneycontrol.com/india/stockpricequote/iodpl/iclorganicdairyproductslim/ICLOR54293,iodpl,iclorganicdairyproductslim,ICLOR54293
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/iolchemicalspharmaceuticals/IOL01,pharmaceuticals,iolchemicalspharmaceuticals,IOL01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/iolnetcom/IOL02,computerssoftwaremediumsmall,iolnetcom,IOL02
https://www.moneycontrol.com/india/stockpricequote/engineering/ionexchangeindia/IEI,engineering,ionexchangeindia,IEI
https://www.moneycontrol.com/india/stockpricequote/chemicals/iotachemiculture/IC06,chemicals,iotachemiculture,IC06
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/iprings/IPR,autoancillaries,iprings,IPR
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ipcalaboratories/IL,pharmaceuticals,ipcalaboratories,IL
https://www.moneycontrol.com/india/stockpricequote/petrochemicals/indianpetrochemicalscorporation/IPC,petrochemicals,indianpetrochemicalscorporation,IPC
https://www.moneycontrol.com/india/stockpricequote/iprubse500etf/iciciprudentialspbse500etf/ICICI3001,iprubse500etf,iciciprudentialspbse500etf,ICICI3001
https://www.moneycontrol.com/india/stockpricequote/iprugoldetf/iciciprudentialgoldetf/ICI10,iprugoldetf,iciciprudentialgoldetf,ICI10
https://www.moneycontrol.com/india/stockpricequote/iprunf100etf/iciciprudentialnifty100etf/ICI12,iprunf100etf,iciciprudentialnifty100etf,ICI12
https://www.moneycontrol.com/india/stockpricequote/iprunxt50etf/iciciprudentialniftynext50etf/ICICI4529,iprunxt50etf,iciciprudentialniftynext50etf,ICICI4529
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/iqinfotech/IQI,computerssoftwaremediumsmall,iqinfotech,IQI
https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/irbinfrastructuredevelopers/IID01,infrastructuregeneral,irbinfrastructuredevelopers,IID01
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/irbinvit/II04,constructioncontractingcivil,irbinvit,II04
https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/irconinternational/II07,engineeringheavy,irconinternational,II07
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/irctcindianrailwaycateringtourismcorp/IRC,miscellaneous,irctcindianrailwaycateringtourismcorp,IRC
https://www.moneycontrol.com/india/stockpricequote/financenbfc/indianrailwayfinancecorporation/IRF,financenbfc,indianrailwayfinancecorporation,IRF
https://www.moneycontrol.com/india/stockpricequote/irisbusinesss/irisbusinessservices/IBS01,irisbusinesss,irisbusinessservices,IBS01
https://www.moneycontrol.com/india/stockpricequote/irisclothings/irisclothings/IC01,irisclothings,irisclothings,IC01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/irmacservicesindia/ISI,computerssoftwaremediumsmall,irmacservicesindia,ISI
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/ironwoodeducation/MJP01,computerssoftwaretraining,ironwoodeducation,MJP01
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/isf/ISF01,financeleasinghirepurchase,isf,ISF01
https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/isgecheavyengineering/SIS06,engineeringheavy,isgecheavyengineering,SIS06
https://www.moneycontrol.com/india/stockpricequote/ishaaninfrastr/ishaaninfrastructuresandshelters/IIA,ishaaninfrastr,ishaaninfrastructuresandshelters,IIA
https://www.moneycontrol.com/india/stockpricequote/chemicals/ishandyeschemicals/IDC,chemicals,ishandyeschemicals,IDC
https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/ishaninternational/II14,engineeringindustrialequipments,ishaninternational,II14
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ishitadrugsindustries/IDI02,pharmaceuticals,ishitadrugsindustries,IDI02
https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/ishwarmedicalservices/IMS,hospitalsmedicalservices,ishwarmedicalservices,IMS
https://www.moneycontrol.com/india/stockpricequote/isl/iiflsecuritieslimited/IIFLS54277,isl,iiflsecuritieslimited,IIFLS54277
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/islconsulting/ISL03,financeinvestments,islconsulting,ISL03
https://www.moneycontrol.com/india/stockpricequote/steelrolling/ismt/ISM01,steelrolling,ismt,ISM01
https://www.moneycontrol.com/india/stockpricequote/steelrolling/ispatprofilesindia/IPI02,steelrolling,ispatprofilesindia,IPI02
https://www.moneycontrol.com/india/stockpricequote/fasteners/isplindustries/ISP01,fasteners,isplindustries,ISP01
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/ist/IST,autoancillaries,ist,IST
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/istreetnetwork/PP22,miscellaneous,istreetnetwork,PP22
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/iswarshaktiholdingstraders/IHT,financeinvestments,iswarshaktiholdingstraders,IHT
https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/italianjewellerymanufacturingcompany/IJM,diamondcuttingjewellerypreciousmetals,italianjewellerymanufacturingcompany,IJM
https://www.moneycontrol.com/india/stockpricequote/itbees/nipponindiaetfniftyit/NIE01,itbees,nipponindiaetfniftyit,NIE01
https://www.moneycontrol.com/india/stockpricequote/itc/itc/ITC,itc,itc,ITC
https://www.moneycontrol.com/india/stockpricequote/paper/itcbhadrachalam/ITC04,paper,itcbhadrachalam,ITC04
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/itcclassicfinance/ITC03,financeinvestments,itcclassicfinance,ITC03
https://www.moneycontrol.com/india/stockpricequote/hotels/itchotels/ITC01,hotels,itchotels,ITC01
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/itdcementationindia/ITD03,constructioncontractingcivil,itdcementationindia,ITD03
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/iti/ITI,telecommunicationsequipment,iti,ITI
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/itlfinleaseandsecurities/ITL01,financeleasinghirepurchase,itlfinleaseandsecurities,ITL01
https://www.moneycontrol.com/india/stockpricequote/machinetools/itlindustries/ITL,machinetools,itlindustries,ITL
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/itt/ITT,computerssoftwaremediumsmall,itt,ITT
https://www.moneycontrol.com/india/stockpricequote/packaging/itwsignode/ITW,packaging,itwsignode,ITW
https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/ivp/IVP,vanaspatioils,ivp,IVP
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ivrcl/IVR,constructioncontractingcivil,ivrcl,IVR
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ivrclassetsholdings/IP07,constructioncontractingcivil,ivrclassetsholdings,IP07
https://www.moneycontrol.com/india/stockpricequote/iwml/iiflwealthmanagementlimited/IIFLW54277,iwml,iiflwealthmanagementlimited,IIFLW54277
https://www.moneycontrol.com/india/stockpricequote/engineering/iykothitechtoolroom/IHT01,engineering,iykothitechtoolroom,IHT01
